Invoice,StockCode,Description,Quantity,InvoiceDate,Price,Customer ID,Country
509151,85129D,BEADED CRYSTAL HEART PINK SMALL,1,2010-05-20 13:06:00,1.25,14606.0,United Kingdom
509156,84795D,SEASIDE STRIPE HAMMOCK,2,2010-05-20 13:28:00,7.95,15025.0,United Kingdom
509156,M,Manual,1,2010-05-20 13:28:00,7.95,15025.0,United Kingdom
509156,47591D,PINK FAIRY CAKE CHILD'S APRON,2,2010-05-20 13:28:00,1.95,15025.0,United Kingdom
509161,47591D,PINK FAIRY CAKE CHILD'S APRON,6,2010-05-20 13:42:00,1.95,14850.0,United Kingdom
509166,84997D,PINK 3 PIECE MINI DOTS CUTLERY SET,6,2010-05-20 14:45:00,3.75,15615.0,United Kingdom
509173,85049D,BRIGHT BLUES RIBBONS ,12,2010-05-20 15:51:00,1.25,17465.0,United Kingdom
509195,17109D,FLOWER FAIRY INCENSE BOUQUET,6,2010-05-20 18:18:00,1.69,12712.0,Germany
509195,POST,POSTAGE,2,2010-05-20 18:18:00,18.0,12712.0,Germany
509198,15044D,RED PAPER PARASOL,12,2010-05-21 08:21:00,2.95,14156.0,EIRE
509199,POST,POSTAGE,5,2010-05-21 09:06:00,18.0,12668.0,Germany
509210,POST,POSTAGE,12,2010-05-21 09:56:00,18.0,12647.0,Germany
509284,POST,POSTAGE,1,2010-05-21 11:45:00,18.0,12583.0,France
509350,90025D,BAROQUE BUTTERFLY EARRINGS PINK,1,2010-05-21 13:28:00,3.75,18011.0,United Kingdom
509350,90161D,ANT COPPER PINK BOUDICCA BRACELET,2,2010-05-21 13:28:00,4.95,18011.0,United Kingdom
509350,15044D,RED PAPER PARASOL,1,2010-05-21 13:28:00,2.95,18011.0,United Kingdom
509350,90060D,FIRE POLISHED GLASS NECKL BRONZE,1,2010-05-21 13:28:00,5.95,18011.0,United Kingdom
509350,90001D,ANTIQUE OLIVE GREEN FLOWER EARRINGS,1,2010-05-21 13:28:00,4.25,18011.0,United Kingdom
509350,90000D,COPPER/OLIVE GREEN FLOWER NECKLACE,1,2010-05-21 13:28:00,5.95,18011.0,United Kingdom
509350,90024D,NEW BAROQUE B'FLY NECKLACE PINK,1,2010-05-21 13:28:00,8.5,18011.0,United Kingdom
509375,BANK CHARGES,Bank Charges,1,2010-05-21 14:40:00,15.0,17448.0,United Kingdom
509388,90082D,DIAMANTE BOW BROOCH BLACK COLOUR,3,2010-05-21 17:11:00,6.35,14525.0,United Kingdom
509389,84845D,GERANIUM SQUARE HANDY TIN,3,2010-05-21 17:19:00,1.25,13174.0,United Kingdom
509395,46000M,POLYESTER FILLER PAD 45x45cm,10,2010-05-23 10:57:00,1.55,17343.0,United Kingdom
509398,POST,POSTAGE,6,2010-05-23 11:08:00,28.0,12809.0,Portugal
509416,M,Manual,1,2010-05-23 12:50:00,5.0,14505.0,United Kingdom
509416,79030D,"TUMBLER, BAROQUE",1,2010-05-23 12:50:00,1.65,14505.0,United Kingdom
509416,85232D,SET/3 DECOUPAGE STACKING TINS,1,2010-05-23 12:50:00,4.95,14505.0,United Kingdom
509416,M,Manual,1,2010-05-23 12:50:00,1.0,14505.0,United Kingdom
509421,84997D,PINK 3 PIECE MINI DOTS CUTLERY SET,1,2010-05-23 13:01:00,3.75,17785.0,United Kingdom
509423,46000M,POLYESTER FILLER PAD 45x45cm,6,2010-05-23 13:07:00,1.55,14249.0,United Kingdom
509424,84569D,PACK 6 HEART/ICE-CREAM PATCHES,5,2010-05-23 13:16:00,1.25,17596.0,United Kingdom
509428,47591D,PINK FAIRY CAKE CHILD'S APRON,1,2010-05-23 14:04:00,1.95,16549.0,United Kingdom
509433,POST,POSTAGE,2,2010-05-23 14:30:00,18.0,12621.0,Germany
509435,15044D,RED PAPER PARASOL,2,2010-05-23 14:53:00,2.95,15555.0,United Kingdom
509440,84997D,PINK 3 PIECE MINI DOTS CUTLERY SET,12,2010-05-23 15:43:00,3.75,12921.0,United Kingdom
509444,47591D,PINK FAIRY CAKE CHILD'S APRON,8,2010-05-24 08:34:00,1.95,18060.0,United Kingdom
509447,POST,POSTAGE,3,2010-05-24 09:07:00,18.0,12632.0,Germany
509454,84997D,PINK 3 PIECE MINI DOTS CUTLERY SET,6,2010-05-24 10:02:00,3.75,12921.0,United Kingdom
509454,47591D,PINK FAIRY CAKE CHILD'S APRON,8,2010-05-24 10:02:00,1.95,12921.0,United Kingdom
509460,84997D,PINK 3 PIECE MINI DOTS CUTLERY SET,6,2010-05-24 10:44:00,3.75,12759.0,Netherlands
509460,POST,POSTAGE,5,2010-05-24 10:44:00,15.0,12759.0,Netherlands
509467,84997D,PINK 3 PIECE MINI DOTS CUTLERY SET,6,2010-05-24 10:58:00,3.75,13418.0,United Kingdom
509471,46000M,POLYESTER FILLER PAD 45x45cm,1,2010-05-24 11:11:00,1.55,17377.0,United Kingdom
509471,85049D,BRIGHT BLUES RIBBONS ,2,2010-05-24 11:11:00,1.25,17377.0,United Kingdom
509515,84795D,SEASIDE STRIPE HAMMOCK,1,2010-05-24 11:39:00,7.95,15039.0,United Kingdom
509564,85049D,BRIGHT BLUES RIBBONS ,4,2010-05-24 12:59:00,1.25,17293.0,United Kingdom
509577,47591D,PINK FAIRY CAKE CHILD'S APRON,3,2010-05-24 14:17:00,1.95,17338.0,United Kingdom
509577,17165D,ASS COL LARGE SAND FROG P'WEIGHT,3,2010-05-24 14:17:00,1.05,17338.0,United Kingdom
509581,47591D,PINK FAIRY CAKE CHILD'S APRON,8,2010-05-24 14:43:00,1.95,14909.0,United Kingdom
509601,84849D,HOT BATHS SOAP HOLDER,4,2010-05-24 16:08:00,1.69,13201.0,United Kingdom
509615,POST,POSTAGE,4,2010-05-25 09:34:00,15.0,12802.0,Netherlands
509621,84997D,PINK 3 PIECE MINI DOTS CUTLERY SET,6,2010-05-25 09:51:00,3.75,15321.0,United Kingdom
509627,17107D,"FLOWER FAIRY,5 SUMMER B'DRAW LINERS",6,2010-05-25 09:55:00,2.55,12360.0,Austria
509627,POST,POSTAGE,3,2010-05-25 09:55:00,40.0,12360.0,Austria
509634,47591D,PINK FAIRY CAKE CHILD'S APRON,1,2010-05-25 10:23:00,1.95,13324.0,United Kingdom
509637,84795D,SEASIDE STRIPE HAMMOCK,2,2010-05-25 10:41:00,7.95,14422.0,United Kingdom
509644,POST,POSTAGE,2,2010-05-25 11:28:00,40.0,12422.0,Switzerland
509645,47591D,PINK FAIRY CAKE CHILD'S APRON,8,2010-05-25 11:35:00,1.95,15498.0,United Kingdom
509647,84795D,SEASIDE STRIPE HAMMOCK,2,2010-05-25 11:41:00,7.95,14527.0,United Kingdom
509669,BANK CHARGES,Bank Charges,1,2010-05-25 12:03:00,15.0,17448.0,United Kingdom
509668,84997D,PINK 3 PIECE MINI DOTS CUTLERY SET,4,2010-05-25 12:03:00,3.75,14049.0,United Kingdom
509686,84795D,SEASIDE STRIPE HAMMOCK,1,2010-05-25 12:09:00,7.95,16125.0,United Kingdom
509738,47591D,PINK FAIRY CAKE CHILD'S APRON,3,2010-05-25 12:42:00,1.95,14680.0,United Kingdom
509743,84795D,SEASIDE STRIPE HAMMOCK,3,2010-05-25 13:21:00,7.95,17841.0,United Kingdom
509743,16168M,FUNKY MONKEY GIFT BAG MEDIUM,1,2010-05-25 13:21:00,0.42,17841.0,United Kingdom
509743,35471D,SET OF 3 BIRD LIGHT PINK FEATHER ,1,2010-05-25 13:21:00,1.25,17841.0,United Kingdom
509759,84997D,PINK 3 PIECE MINI DOTS CUTLERY SET,6,2010-05-25 15:21:00,3.75,14930.0,Channel Islands
509764,84997D,PINK 3 PIECE MINI DOTS CUTLERY SET,12,2010-05-25 15:23:00,3.75,15421.0,United Kingdom
509779,M,Manual,1,2010-05-25 16:54:00,7.97,16658.0,United Kingdom
509850,POST,POSTAGE,7,2010-05-26 09:00:00,18.0,12656.0,France
509898,84997D,PINK 3 PIECE MINI DOTS CUTLERY SET,6,2010-05-26 11:22:00,3.75,17179.0,United Kingdom
509929,85131D,BEADED CRYSTAL HEART PINK\ON STICK,2,2010-05-26 12:32:00,1.25,14181.0,United Kingdom
509929,85129D,BEADED CRYSTAL HEART PINK SMALL,1,2010-05-26 12:32:00,1.25,14181.0,United Kingdom
509956,M,Manual,2,2010-05-26 12:49:00,7.95,14715.0,United Kingdom
509966,84795D,SEASIDE STRIPE HAMMOCK,4,2010-05-26 13:17:00,7.95,14867.0,United Kingdom
509967,84249D,FAIRY CAKE GREETINGS CARD,12,2010-05-26 13:18:00,0.42,16046.0,United Kingdom
509971,72800D,S/4 BLUE DINNER CANDLE SILVER FLOCK,2,2010-05-26 13:23:00,2.55,13684.0,United Kingdom
509973,84997D,PINK 3 PIECE MINI DOTS CUTLERY SET,12,2010-05-26 13:35:00,3.75,14938.0,Channel Islands
509973,15044D,RED PAPER PARASOL,6,2010-05-26 13:35:00,2.95,14938.0,Channel Islands
509979,D,Discount,1,2010-05-26 14:07:00,101.99,12843.0,United Kingdom
509980,47591D,PINK FAIRY CAKE CHILD'S APRON,8,2010-05-26 14:07:00,1.95,12378.0,Switzerland
509980,82613D,METAL SIGN CUPCAKE SINGLE HOOK,8,2010-05-26 14:07:00,1.25,12378.0,Switzerland
509985,84997D,PINK 3 PIECE MINI DOTS CUTLERY SET,6,2010-05-26 14:43:00,3.75,12681.0,France
509985,POST,POSTAGE,2,2010-05-26 14:43:00,1.0,12681.0,France
510001,84997D,PINK 3 PIECE MINI DOTS CUTLERY SET,1,2010-05-26 15:06:00,3.75,14649.0,United Kingdom
510035,84795D,SEASIDE STRIPE HAMMOCK,2,2010-05-26 15:30:00,7.95,17157.0,United Kingdom
510038,47591D,PINK FAIRY CAKE CHILD'S APRON,8,2010-05-26 15:48:00,1.95,13920.0,United Kingdom
510047,79190D,RETRO PLASTIC DAISY TRAY,15,2010-05-26 17:17:00,0.42,15856.0,United Kingdom
510051,85170D,SET/6 PINK BIRD T-LIGHT CANDLES,6,2010-05-27 09:21:00,2.1,13446.0,United Kingdom
510054,84997D,PINK 3 PIECE MINI DOTS CUTLERY SET,6,2010-05-27 09:59:00,3.75,17499.0,United Kingdom
510067,47591D,PINK FAIRY CAKE CHILD'S APRON,8,2010-05-27 11:05:00,1.95,13802.0,United Kingdom
510070,46000M,POLYESTER FILLER PAD 45x45cm,8,2010-05-27 11:11:00,1.55,14770.0,United Kingdom
510070,85232D,SET/3 DECOUPAGE STACKING TINS,3,2010-05-27 11:11:00,4.95,14770.0,United Kingdom
510072,85170D,SET/6 PINK BIRD T-LIGHT CANDLES,3,2010-05-27 11:17:00,2.1,16392.0,United Kingdom
510119,47591D,PINK FAIRY CAKE CHILD'S APRON,1,2010-05-27 12:03:00,1.95,15719.0,United Kingdom
510119,84997D,PINK 3 PIECE MINI DOTS CUTLERY SET,2,2010-05-27 12:03:00,3.75,15719.0,United Kingdom
510137,47591D,PINK FAIRY CAKE CHILD'S APRON,2,2010-05-27 12:21:00,1.95,17068.0,United Kingdom
510141,85129D,BEADED CRYSTAL HEART PINK SMALL,2,2010-05-27 12:30:00,1.25,14069.0,United Kingdom
510141,90214M,"LETTER ""M"" BLING KEY RING",1,2010-05-27 12:30:00,1.25,14069.0,United Kingdom
510153,M,Manual,1,2010-05-27 13:25:00,8.5,16947.0,United Kingdom
510170,84569D,PACK 6 HEART/ICE-CREAM PATCHES,12,2010-05-27 14:28:00,1.25,13001.0,United Kingdom
510170,84997D,PINK 3 PIECE MINI DOTS CUTLERY SET,6,2010-05-27 14:28:00,3.75,13001.0,United Kingdom
510176,POST,POSTAGE,2,2010-05-27 14:53:00,18.0,12609.0,Germany
510180,84997D,PINK 3 PIECE MINI DOTS CUTLERY SET,4,2010-05-27 15:28:00,3.75,17238.0,United Kingdom
510180,90123D,WHITE HEART OF GLASS BRACELET,1,2010-05-27 15:28:00,5.95,17238.0,United Kingdom
510192,35471D,SET OF 3 BIRD LIGHT PINK FEATHER ,2,2010-05-27 18:13:00,1.25,17841.0,United Kingdom
510192,17165D,ASS COL LARGE SAND FROG P'WEIGHT,1,2010-05-27 18:13:00,1.05,17841.0,United Kingdom
510195,79191D,RETRO PLASTIC DAISY TRAY,1,2010-05-27 19:53:00,0.85,13230.0,United Kingdom
510197,85049D,BRIGHT BLUES RIBBONS ,1,2010-05-27 20:20:00,1.25,17231.0,United Kingdom
510197,90082D,DIAMANTE BOW BROOCH BLACK COLOUR,1,2010-05-27 20:20:00,6.35,17231.0,United Kingdom
510296,47591D,PINK FAIRY CAKE CHILD'S APRON,8,2010-05-28 11:51:00,1.95,13004.0,United Kingdom
510320,90002D,FLOWER BURST SILVER RING CRYSTAL,2,2010-05-28 12:15:00,3.75,17822.0,United Kingdom
510325,84249D,FAIRY CAKE GREETINGS CARD,12,2010-05-28 12:52:00,0.42,14395.0,United Kingdom
510331,84795D,SEASIDE STRIPE HAMMOCK,8,2010-05-28 13:57:00,7.95,13081.0,United Kingdom
510354,POST,POSTAGE,2,2010-05-28 15:12:00,18.0,12499.0,Germany
510411,72800D,S/4 BLUE DINNER CANDLE SILVER FLOCK,3,2010-05-30 10:15:00,2.55,17243.0,United Kingdom
510411,72799D,BLUE PILLAR CANDLE SILVER FLOCK,1,2010-05-30 10:15:00,2.95,17243.0,United Kingdom
510414,17107D,"FLOWER FAIRY,5 SUMMER B'DRAW LINERS",3,2010-05-30 11:02:00,2.55,15555.0,United Kingdom
510414,84997D,PINK 3 PIECE MINI DOTS CUTLERY SET,1,2010-05-30 11:02:00,3.75,15555.0,United Kingdom
510417,84997D,PINK 3 PIECE MINI DOTS CUTLERY SET,4,2010-05-30 11:28:00,3.75,14546.0,United Kingdom
510419,17165D,ASS COL LARGE SAND FROG P'WEIGHT,3,2010-05-30 11:37:00,1.05,16206.0,United Kingdom
510427,90185D,CRYSTAL DIAMANTE EXPANDABLE RING,6,2010-05-30 12:44:00,4.25,16934.0,United Kingdom
510439,85232D,SET/3 DECOUPAGE STACKING TINS,1,2010-05-30 14:39:00,4.95,14572.0,United Kingdom
510443,47310M,"SMALL POP BOX,FUNKY MONKEY",2,2010-05-30 15:27:00,1.25,14606.0,United Kingdom
510445,84926D,LA PALMIERA TILE COASTER,2,2010-05-30 15:58:00,1.25,18069.0,United Kingdom
510453,POST,POSTAGE,2,2010-06-01 10:42:00,18.0,12701.0,Germany
510454,84795D,SEASIDE STRIPE HAMMOCK,2,2010-06-01 10:50:00,7.95,15039.0,United Kingdom
510483,85049D,BRIGHT BLUES RIBBONS ,2,2010-06-01 11:27:00,1.25,16960.0,United Kingdom
510483,47591D,PINK FAIRY CAKE CHILD'S APRON,3,2010-06-01 11:27:00,1.95,16960.0,United Kingdom
510484,85232D,SET/3 DECOUPAGE STACKING TINS,3,2010-06-01 11:31:00,4.95,17287.0,United Kingdom
510485,17014D,ORIGAMI ROSE INCENSE CONES,1,2010-06-01 11:38:00,1.65,13544.0,United Kingdom
510485,90002D,FLOWER BURST SILVER RING CRYSTAL,4,2010-06-01 11:38:00,3.75,13544.0,United Kingdom
510498,17165D,ASS COL LARGE SAND FROG P'WEIGHT,9,2010-06-01 12:42:00,1.05,14227.0,United Kingdom
510507,82613D,METAL SIGN CUPCAKE SINGLE HOOK,6,2010-06-01 12:45:00,1.25,16884.0,United Kingdom
510516,84997D,PINK 3 PIECE MINI DOTS CUTLERY SET,2,2010-06-01 13:15:00,3.75,14680.0,United Kingdom
510539,84997D,PINK 3 PIECE MINI DOTS CUTLERY SET,4,2010-06-01 14:40:00,3.75,15980.0,United Kingdom
510543,84968D,S/16 VINTAGE RED CUTLERY,1,2010-06-01 15:01:00,12.75,15858.0,United Kingdom
510543,84249D,FAIRY CAKE GREETINGS CARD,12,2010-06-01 15:01:00,0.42,15858.0,United Kingdom
510544,85049D,BRIGHT BLUES RIBBONS ,4,2010-06-01 15:05:00,1.25,13869.0,United Kingdom
510548,47591D,PINK FAIRY CAKE CHILD'S APRON,1,2010-06-01 15:59:00,1.95,18038.0,United Kingdom
510549,85049D,BRIGHT BLUES RIBBONS ,8,2010-06-01 16:06:00,1.25,13719.0,United Kingdom
510593,46000M,POLYESTER FILLER PAD 45x45cm,5,2010-06-02 10:07:00,1.55,17377.0,United Kingdom
510636,84706D,CHERRY BLOSSOM TABLE CLOCK ,2,2010-06-02 11:53:00,8.95,15887.0,United Kingdom
510644,84795D,SEASIDE STRIPE HAMMOCK,2,2010-06-02 12:36:00,7.95,14527.0,United Kingdom
510651,POST,POSTAGE,1,2010-06-02 13:34:00,18.0,12437.0,France
510660,POST,POSTAGE,1,2010-06-02 14:30:00,18.0,12677.0,France
510668,POST,POSTAGE,2,2010-06-02 15:03:00,17.0,12681.0,France
510671,85185D,FROG SOCK PUPPET,1,2010-06-02 15:40:00,2.95,16896.0,United Kingdom
510672,90214M,"LETTER ""M"" BLING KEY RING",6,2010-06-02 15:55:00,1.25,14282.0,United Kingdom
510675,17109D,FLOWER FAIRY INCENSE BOUQUET,1,2010-06-02 16:20:00,1.69,17841.0,United Kingdom
510675,17013D,ORIGAMI ROSE INCENSE IN TUBE,1,2010-06-02 16:20:00,1.65,17841.0,United Kingdom
510675,84795D,SEASIDE STRIPE HAMMOCK,1,2010-06-02 16:20:00,7.95,17841.0,United Kingdom
510675,84249D,FAIRY CAKE GREETINGS CARD,12,2010-06-02 16:20:00,0.42,17841.0,United Kingdom
510735,47310M,"SMALL POP BOX,FUNKY MONKEY",3,2010-06-03 11:35:00,1.25,14606.0,United Kingdom
510740,16168M,FUNKY MONKEY GIFT BAG MEDIUM,24,2010-06-03 11:50:00,0.42,15768.0,United Kingdom
510744,17107D,"FLOWER FAIRY,5 SUMMER B'DRAW LINERS",6,2010-06-03 12:34:00,2.55,14911.0,EIRE
510745,84249D,FAIRY CAKE GREETINGS CARD,12,2010-06-03 12:36:00,0.42,16955.0,United Kingdom
510753,84997D,PINK 3 PIECE MINI DOTS CUTLERY SET,5,2010-06-03 12:38:00,3.75,15950.0,United Kingdom
510757,POST,POSTAGE,2,2010-06-03 12:51:00,15.0,12874.0,Belgium
510761,90199D,5 STRAND GLASS NECKLACE AMBER,1,2010-06-03 13:03:00,6.35,17216.0,United Kingdom
510762,46000M,POLYESTER FILLER PAD 45x45cm,4,2010-06-03 13:06:00,1.55,14085.0,United Kingdom
510762,90082D,DIAMANTE BOW BROOCH BLACK COLOUR,1,2010-06-03 13:06:00,6.35,14085.0,United Kingdom
510775,84997D,PINK 3 PIECE MINI DOTS CUTLERY SET,6,2010-06-03 14:44:00,3.75,14156.0,EIRE
510777,15044D,RED PAPER PARASOL,2,2010-06-03 14:57:00,2.95,13031.0,United Kingdom
510782,POST,POSTAGE,2,2010-06-03 15:29:00,18.0,12583.0,France
510786,46000M,POLYESTER FILLER PAD 45x45cm,4,2010-06-03 15:50:00,1.55,14492.0,United Kingdom
510792,M,Manual,1,2010-06-03 16:33:00,1.45,15867.0,United Kingdom
510796,84997D,PINK 3 PIECE MINI DOTS CUTLERY SET,3,2010-06-03 16:52:00,3.75,14713.0,United Kingdom
510796,47591D,PINK FAIRY CAKE CHILD'S APRON,2,2010-06-03 16:52:00,1.95,14713.0,United Kingdom
510805,90161D,ANT COPPER PINK BOUDICCA BRACELET,1,2010-06-03 19:01:00,4.95,16798.0,United Kingdom
510805,90003D,CRYSTAL PAIR HEART HAIR SLIDES,1,2010-06-03 19:01:00,3.75,16798.0,United Kingdom
510805,90082D,DIAMANTE BOW BROOCH BLACK COLOUR,2,2010-06-03 19:01:00,6.35,16798.0,United Kingdom
510824,POST,POSTAGE,1,2010-06-03 19:57:00,15.0,12643.0,France
510901,85129D,BEADED CRYSTAL HEART PINK SMALL,12,2010-06-04 10:10:00,1.25,15731.0,United Kingdom
510936,POST,POSTAGE,2,2010-06-04 10:35:00,18.0,12701.0,Germany
510987,M,Manual,1,2010-06-04 12:50:00,2.95,13443.0,United Kingdom
510995,79191D,RETRO PLASTIC DAISY TRAY,12,2010-06-04 14:12:00,0.85,15101.0,United Kingdom
510997,85049D,BRIGHT BLUES RIBBONS ,4,2010-06-04 14:32:00,1.25,13564.0,United Kingdom
510998,85232D,SET/3 DECOUPAGE STACKING TINS,10,2010-06-04 14:37:00,4.95,17147.0,United Kingdom
511023,85049D,BRIGHT BLUES RIBBONS ,4,2010-06-04 17:01:00,1.25,17235.0,United Kingdom
511025,85049D,BRIGHT BLUES RIBBONS ,2,2010-06-06 09:49:00,1.25,17377.0,United Kingdom
511025,85232D,SET/3 DECOUPAGE STACKING TINS,1,2010-06-06 09:49:00,4.95,17377.0,United Kingdom
511026,46000M,POLYESTER FILLER PAD 45x45cm,3,2010-06-06 10:25:00,1.55,14441.0,United Kingdom
511027,84849D,HOT BATHS SOAP HOLDER,2,2010-06-06 10:30:00,1.69,13593.0,United Kingdom
511027,47591D,PINK FAIRY CAKE CHILD'S APRON,3,2010-06-06 10:30:00,1.95,13593.0,United Kingdom
511029,84849D,HOT BATHS SOAP HOLDER,12,2010-06-06 10:36:00,1.69,14687.0,United Kingdom
511033,17109D,FLOWER FAIRY INCENSE BOUQUET,1,2010-06-06 10:56:00,1.69,16271.0,United Kingdom
511033,17109D,FLOWER FAIRY INCENSE BOUQUET,2,2010-06-06 10:56:00,1.69,16271.0,United Kingdom
511038,85169D,PINK LOVE BIRD CANDLE,12,2010-06-06 11:11:00,1.25,14766.0,United Kingdom
511039,84997D,PINK 3 PIECE MINI DOTS CUTLERY SET,5,2010-06-06 11:19:00,3.75,17589.0,United Kingdom
511040,47591D,PINK FAIRY CAKE CHILD'S APRON,3,2010-06-06 11:20:00,1.95,14878.0,United Kingdom
511041,16169M,WRAP DAISY CARPET ,25,2010-06-06 11:21:00,0.42,12932.0,United Kingdom
511046,84997D,PINK 3 PIECE MINI DOTS CUTLERY SET,3,2010-06-06 11:35:00,3.75,16335.0,United Kingdom
511046,47591D,PINK FAIRY CAKE CHILD'S APRON,2,2010-06-06 11:35:00,1.95,16335.0,United Kingdom
511047,16168M,FUNKY MONKEY GIFT BAG MEDIUM,1,2010-06-06 11:38:00,0.42,14573.0,United Kingdom
511050,84997D,PINK 3 PIECE MINI DOTS CUTLERY SET,1,2010-06-06 12:07:00,3.75,16782.0,United Kingdom
511050,84997D,PINK 3 PIECE MINI DOTS CUTLERY SET,4,2010-06-06 12:07:00,3.75,16782.0,United Kingdom
511051,47591D,PINK FAIRY CAKE CHILD'S APRON,1,2010-06-06 12:13:00,1.95,12911.0,United Kingdom
511051,85018D,YULETIDE IMAGES S/6 PAPER BOXES,1,2010-06-06 12:13:00,2.55,12911.0,United Kingdom
511052,17165D,ASS COL LARGE SAND FROG P'WEIGHT,3,2010-06-06 12:15:00,1.05,17841.0,United Kingdom
511052,47310M,"SMALL POP BOX,FUNKY MONKEY",3,2010-06-06 12:15:00,1.25,17841.0,United Kingdom
511052,84997D,PINK 3 PIECE MINI DOTS CUTLERY SET,1,2010-06-06 12:15:00,3.75,17841.0,United Kingdom
511052,84795D,SEASIDE STRIPE HAMMOCK,1,2010-06-06 12:15:00,7.95,17841.0,United Kingdom
511052,15044D,RED PAPER PARASOL,1,2010-06-06 12:15:00,2.95,17841.0,United Kingdom
511052,85049D,BRIGHT BLUES RIBBONS ,2,2010-06-06 12:15:00,1.25,17841.0,United Kingdom
511055,84849D,HOT BATHS SOAP HOLDER,4,2010-06-06 12:16:00,1.69,14415.0,United Kingdom
511055,84997D,PINK 3 PIECE MINI DOTS CUTLERY SET,1,2010-06-06 12:16:00,3.75,14415.0,United Kingdom
511063,M,Manual,2,2010-06-06 12:45:00,1.25,15988.0,United Kingdom
511064,15044D,RED PAPER PARASOL,6,2010-06-06 12:46:00,2.95,13668.0,United Kingdom
511065,85185D,FROG SOCK PUPPET,1,2010-06-06 12:52:00,2.95,17954.0,United Kingdom
511065,85018D,YULETIDE IMAGES S/6 PAPER BOXES,2,2010-06-06 12:52:00,2.55,17954.0,United Kingdom
511067,84877D,BLUE ROUND COMPACT MIRROR,8,2010-06-06 13:06:00,3.75,15956.0,United Kingdom
511074,17165D,ASS COL LARGE SAND FROG P'WEIGHT,3,2010-06-06 13:45:00,1.05,18137.0,United Kingdom
511078,85049D,BRIGHT BLUES RIBBONS ,12,2010-06-06 13:52:00,1.25,16497.0,United Kingdom
511085,17165D,ASS COL LARGE SAND FROG P'WEIGHT,8,2010-06-06 14:18:00,1.05,18137.0,United Kingdom
511093,79190D,RETRO PLASTIC DAISY TRAY,15,2010-06-06 15:22:00,0.42,17920.0,United Kingdom
511095,84795D,SEASIDE STRIPE HAMMOCK,2,2010-06-06 15:47:00,7.95,14249.0,United Kingdom
511096,POST,POSTAGE,3,2010-06-06 15:49:00,18.0,12682.0,France
511101,47591D,PINK FAIRY CAKE CHILD'S APRON,8,2010-06-07 08:38:00,1.95,14221.0,United Kingdom
511105,POST,POSTAGE,7,2010-06-07 09:37:00,18.0,13815.0,Germany
511117,POST,POSTAGE,16,2010-06-07 10:41:00,10.95,12471.0,Germany
511121,POST,POSTAGE,6,2010-06-07 10:52:00,18.0,12471.0,Germany
511123,15044D,RED PAPER PARASOL,1,2010-06-07 10:56:00,2.95,17673.0,United Kingdom
511123,72801D,S/4 SKY BLUE DINNER CANDLES,3,2010-06-07 10:56:00,1.25,17673.0,United Kingdom
511132,90214M,"LETTER ""M"" BLING KEY RING",1,2010-06-07 11:23:00,1.25,17987.0,United Kingdom
511134,84625D,WHITE NEWBAROQUE CANDLESTICK CANDLE,1,2010-06-07 11:32:00,2.95,17897.0,United Kingdom
511204,46000M,POLYESTER FILLER PAD 45x45cm,6,2010-06-07 12:17:00,1.55,15471.0,United Kingdom
511236,M,Manual,2,2010-06-07 12:29:00,5.0,18203.0,United Kingdom
511267,90162D,ANT SILVER PURPLE BOUDICCA RING,1,2010-06-07 12:59:00,2.95,13623.0,United Kingdom
511267,90162D,ANT SILVER PURPLE BOUDICCA RING,2,2010-06-07 12:59:00,2.95,13623.0,United Kingdom
511269,90199D,5 STRAND GLASS NECKLACE AMBER,1,2010-06-07 13:02:00,6.35,16984.0,United Kingdom
511269,90185D,CRYSTAL DIAMANTE EXPANDABLE RING,1,2010-06-07 13:02:00,4.25,16984.0,United Kingdom
511269,90024D,NEW BAROQUE B'FLY NECKLACE PINK,1,2010-06-07 13:02:00,8.5,16984.0,United Kingdom
511269,90026D,GLASS BEAD HOOP NECKLACE AMETHYST,1,2010-06-07 13:02:00,8.5,16984.0,United Kingdom
511269,90123D,WHITE HEART OF GLASS BRACELET,1,2010-06-07 13:02:00,5.95,16984.0,United Kingdom
511269,90036D,"FLOWER GLASS GARLAND NECKL.36""BLACK",1,2010-06-07 13:02:00,7.95,16984.0,United Kingdom
511269,90200D,PINK SWEETHEART BRACELET,2,2010-06-07 13:02:00,4.25,16984.0,United Kingdom
511270,47591D,PINK FAIRY CAKE CHILD'S APRON,1,2010-06-07 13:03:00,1.95,14159.0,United Kingdom
511270,84997D,PINK 3 PIECE MINI DOTS CUTLERY SET,1,2010-06-07 13:03:00,3.75,14159.0,United Kingdom
511279,79191D,RETRO PLASTIC DAISY TRAY,8,2010-06-07 13:53:00,0.85,17412.0,United Kingdom
511283,82613D,METAL SIGN CUPCAKE SINGLE HOOK,8,2010-06-07 14:24:00,1.25,16317.0,United Kingdom
511287,85049D,BRIGHT BLUES RIBBONS ,5,2010-06-07 14:47:00,1.25,14514.0,United Kingdom
511291,35471D,SET OF 3 BIRD LIGHT PINK FEATHER ,3,2010-06-07 14:53:00,1.25,15872.0,United Kingdom
511300,84997D,PINK 3 PIECE MINI DOTS CUTLERY SET,1,2010-06-07 15:31:00,3.75,16788.0,United Kingdom
511308,15044D,RED PAPER PARASOL,2,2010-06-07 16:05:00,2.95,14498.0,United Kingdom
