Customer ID,InvoiceDate,Recency
13834.0,2010-05-12 10:27:00,577
13835.0,2011-11-14 15:37:00,25
13836.0,2010-11-05 13:31:00,399
13837.0,2011-05-12 12:10:00,212
13838.0,2011-12-04 11:00:00,6
13839.0,2010-08-10 13:52:00,486
13840.0,2010-10-19 13:34:00,416
13841.0,2011-04-01 12:10:00,253
13842.0,2011-10-12 10:51:00,59
13843.0,2010-11-23 17:48:00,381
13844.0,2011-11-28 13:21:00,11
13845.0,2011-10-06 08:25:00,65
13846.0,2011-11-15 12:07:00,25
13847.0,2009-12-20 10:41:00,720
13848.0,2011-09-08 12:58:00,92
13849.0,2011-10-19 10:59:00,52
13850.0,2011-08-02 14:04:00,129
13851.0,2011-09-05 12:36:00,96
13852.0,2010-04-08 09:06:00,611
13853.0,2011-10-13 14:18:00,57
13854.0,2011-12-01 09:06:00,9
13855.0,2010-07-27 09:53:00,501
13856.0,2011-06-24 10:03:00,169
13857.0,2010-11-11 12:54:00,393
13858.0,2011-10-13 16:17:00,57
13859.0,2011-01-17 16:14:00,326
13860.0,2011-12-08 12:57:00,1
13861.0,2010-10-06 14:20:00,429
13862.0,2011-11-21 16:24:00,18
13863.0,2011-04-06 10:20:00,248
13864.0,2010-11-18 12:50:00,387
13865.0,2011-10-12 13:31:00,58
13866.0,2011-09-26 14:54:00,74
13867.0,2011-11-08 15:48:00,31
13868.0,2011-12-02 16:32:00,7
13869.0,2011-08-08 13:53:00,123
13870.0,2011-12-07 13:23:00,2
13871.0,2011-11-17 10:49:00,23
13872.0,2010-06-30 15:35:00,527
13873.0,2011-08-12 10:08:00,120
13874.0,2010-12-16 18:20:00,358
13875.0,2011-10-17 09:36:00,54
13876.0,2011-10-07 10:22:00,64
13877.0,2011-09-14 15:49:00,86
13878.0,2011-10-16 12:19:00,55
13879.0,2010-03-04 10:49:00,646
13880.0,2011-11-18 13:44:00,21
13881.0,2011-12-06 12:50:00,4
13882.0,2011-12-07 11:16:00,3
13883.0,2011-11-29 10:45:00,11
13884.0,2011-12-02 16:30:00,7
13885.0,2011-06-03 15:07:00,189
13886.0,2011-09-29 13:17:00,71
13887.0,2011-05-19 17:22:00,204
13888.0,2011-08-12 10:13:00,120
13889.0,2011-09-08 09:13:00,93
13890.0,2011-12-08 15:36:00,1
13891.0,2010-11-26 15:57:00,378
13892.0,2011-11-13 11:50:00,27
13893.0,2011-02-15 11:30:00,298
13894.0,2011-11-16 09:44:00,24
13895.0,2011-11-11 16:57:00,28
13896.0,2010-03-24 08:55:00,626
13897.0,2011-10-20 14:30:00,50
13898.0,2011-01-18 10:28:00,326
13899.0,2011-11-23 13:40:00,16
13900.0,2011-06-09 19:26:00,183
13901.0,2011-09-28 14:48:00,72
13902.0,2010-03-17 13:09:00,632
13903.0,2010-11-04 17:44:00,400
13904.0,2011-11-02 13:41:00,37
13905.0,2009-12-07 11:41:00,733
13906.0,2010-10-26 15:00:00,409
13907.0,2010-01-17 12:22:00,692
13908.0,2011-09-21 11:49:00,80
13909.0,2010-10-12 17:22:00,423
13911.0,2011-10-13 15:43:00,57
13912.0,2010-10-12 08:43:00,424
13913.0,2010-07-21 10:11:00,507
13914.0,2011-11-28 10:35:00,12
13915.0,2010-11-10 15:17:00,394
13916.0,2010-09-02 10:04:00,464
13917.0,2011-10-21 09:56:00,50
13918.0,2011-10-21 12:25:00,50
13919.0,2011-10-11 14:24:00,59
13920.0,2010-10-04 12:37:00,432
13921.0,2010-11-02 16:32:00,402
13922.0,2010-12-23 10:38:00,352
13923.0,2011-10-17 12:33:00,54
13924.0,2011-12-08 09:39:00,2
13925.0,2011-09-08 12:47:00,93
13926.0,2011-11-16 13:16:00,23
13927.0,2011-09-26 12:00:00,75
13928.0,2011-11-29 10:33:00,11
13929.0,2011-06-23 15:26:00,169
13930.0,2011-10-13 09:45:00,58
13931.0,2011-09-05 10:12:00,96
13932.0,2011-02-18 12:02:00,295
13933.0,2011-08-22 14:03:00,109
13934.0,2011-03-21 08:39:00,264
13935.0,2010-04-22 11:21:00,597
13936.0,2011-06-13 08:47:00,180
13937.0,2011-06-23 16:35:00,169
13938.0,2011-11-04 14:37:00,35
13939.0,2011-11-16 13:33:00,23
13940.0,2011-11-22 15:15:00,17
13941.0,2011-11-18 09:43:00,22
13942.0,2010-06-23 12:35:00,535
13943.0,2010-05-11 11:30:00,578
13944.0,2010-02-24 15:02:00,653
13945.0,2010-11-10 10:00:00,395
13946.0,2011-09-21 13:33:00,79
13947.0,2011-10-05 14:42:00,65
13948.0,2010-12-14 10:18:00,361
13949.0,2011-12-07 09:35:00,3
13950.0,2011-11-28 14:44:00,11
13951.0,2011-06-16 16:43:00,176
13952.0,2011-05-06 09:00:00,218
13953.0,2011-12-02 16:04:00,7
13954.0,2011-12-08 12:50:00,2
13955.0,2011-07-08 17:19:00,154
13956.0,2011-12-04 13:20:00,5
13957.0,2010-10-18 10:02:00,418
13958.0,2010-11-25 10:11:00,380
13959.0,2011-09-21 15:06:00,79
13960.0,2011-11-18 15:27:00,21
13961.0,2010-11-12 14:40:00,392
13962.0,2011-11-18 08:47:00,22
13963.0,2011-02-04 14:43:00,308
13964.0,2010-11-17 13:53:00,387
13965.0,2010-08-20 10:40:00,477
13966.0,2010-09-30 13:08:00,435
13967.0,2011-07-17 12:02:00,146
13968.0,2010-10-12 13:22:00,423
13969.0,2011-12-02 15:11:00,7
13970.0,2010-11-18 13:21:00,386
13971.0,2011-11-21 12:06:00,19
13972.0,2011-09-30 11:54:00,71
13973.0,2011-02-25 15:21:00,287
13974.0,2011-10-21 14:41:00,49
13975.0,2011-11-08 13:19:00,31
13976.0,2011-05-17 09:13:00,207
13977.0,2010-10-24 14:08:00,411
13978.0,2011-11-25 11:36:00,15
13979.0,2011-09-27 13:32:00,73
13980.0,2011-10-10 13:34:00,60
13981.0,2010-10-20 10:03:00,416
13982.0,2011-10-31 16:24:00,39
13983.0,2011-11-10 11:06:00,30
13984.0,2011-11-13 12:38:00,27
13985.0,2011-12-05 17:06:00,4
13986.0,2011-11-22 15:00:00,17
13987.0,2010-11-25 10:20:00,380
13988.0,2011-11-20 10:15:00,20
13989.0,2011-10-05 09:47:00,66
13990.0,2011-05-10 15:19:00,213
13991.0,2011-11-27 16:18:00,12
13992.0,2011-11-09 15:23:00,30
13993.0,2011-10-28 09:06:00,43
13994.0,2011-12-06 11:05:00,4
13995.0,2011-11-24 14:22:00,15
13996.0,2010-11-18 16:27:00,386
13997.0,2010-07-08 18:06:00,519
13998.0,2010-09-19 10:20:00,447
13999.0,2011-11-29 13:40:00,10
14000.0,2011-05-12 16:50:00,211
14001.0,2011-10-25 10:31:00,46
14002.0,2011-07-28 15:55:00,134
14003.0,2009-12-07 08:53:00,733
14004.0,2011-10-27 14:40:00,43
14005.0,2011-11-30 12:41:00,10
14006.0,2011-08-16 09:39:00,116
14007.0,2010-07-15 09:06:00,513
14008.0,2010-10-03 13:09:00,432
14009.0,2011-05-25 15:47:00,198
14010.0,2010-05-23 13:00:00,565
14011.0,2010-08-16 15:31:00,480
14012.0,2011-03-07 12:26:00,278
14013.0,2011-08-21 15:01:00,110
14014.0,2011-09-23 13:18:00,77
14015.0,2011-10-18 10:02:00,53
14016.0,2011-07-01 11:29:00,162
14017.0,2010-05-17 14:52:00,571
14018.0,2010-03-04 14:23:00,645
14019.0,2011-10-24 10:13:00,47
14020.0,2011-11-23 09:22:00,17
14021.0,2011-07-07 15:46:00,155
14022.0,2011-04-28 14:39:00,225
14023.0,2011-12-02 13:58:00,7
14024.0,2011-08-10 11:30:00,122
14025.0,2010-09-01 10:11:00,465
14026.0,2010-08-26 10:31:00,471
14027.0,2011-10-10 09:01:00,61
14028.0,2010-06-07 13:33:00,550
14029.0,2011-10-07 14:46:00,63
14030.0,2011-11-21 16:48:00,18
14031.0,2011-12-02 17:13:00,7
14032.0,2011-12-07 15:23:00,2
14033.0,2010-06-02 15:10:00,555
14034.0,2011-11-17 14:02:00,22
14035.0,2011-11-11 10:03:00,29
14036.0,2011-02-28 09:26:00,285
14037.0,2011-06-16 13:57:00,176
14038.0,2011-09-22 13:37:00,78
14039.0,2011-11-06 13:48:00,33
14040.0,2011-10-30 12:42:00,41
14041.0,2011-03-18 13:25:00,266
14042.0,2009-12-14 15:07:00,725
14043.0,2010-08-05 18:18:00,491
14044.0,2011-11-13 12:05:00,27
14045.0,2011-08-22 15:27:00,109
14046.0,2011-02-28 14:48:00,284
14047.0,2011-12-01 11:43:00,9
14048.0,2011-02-07 14:53:00,305
14049.0,2011-11-23 12:20:00,17
14050.0,2011-11-08 10:00:00,32
14051.0,2011-12-09 10:20:00,1
14052.0,2011-11-20 12:30:00,20
14053.0,2011-08-07 14:27:00,124
14054.0,2011-10-05 15:49:00,65
14055.0,2011-08-25 15:04:00,106
14056.0,2011-12-08 13:36:00,1
14057.0,2011-11-16 10:32:00,24
14058.0,2010-09-03 09:31:00,463
14059.0,2011-03-18 10:06:00,267
14060.0,2011-12-05 12:29:00,5
14061.0,2010-07-20 17:22:00,507
14062.0,2011-11-30 10:04:00,10
14063.0,2010-01-22 11:28:00,687
14064.0,2011-11-10 13:14:00,29
14065.0,2010-11-15 16:13:00,389
14066.0,2011-03-18 12:21:00,267
14067.0,2011-10-07 10:21:00,64
14068.0,2011-01-23 16:02:00,320
14069.0,2010-07-13 12:12:00,515
14070.0,2010-01-24 12:27:00,685
14071.0,2011-12-06 12:27:00,4
14072.0,2010-02-11 12:31:00,667
14073.0,2011-11-07 15:49:00,32
14074.0,2010-03-26 13:55:00,623
14075.0,2011-12-05 08:38:00,5
14076.0,2011-08-02 15:19:00,129
14077.0,2011-10-30 12:35:00,41
14078.0,2011-08-30 12:16:00,102
14079.0,2011-08-07 12:10:00,125
14080.0,2011-11-07 11:09:00,33
14081.0,2011-02-10 16:17:00,302
14082.0,2010-12-10 11:02:00,365
14083.0,2011-12-05 13:14:00,4
14084.0,2010-07-15 14:36:00,512
14085.0,2011-12-07 13:46:00,2
14086.0,2010-09-03 10:52:00,463
14087.0,2011-12-07 12:41:00,3
14088.0,2011-11-29 16:16:00,10
14089.0,2011-10-14 10:38:00,57
14090.0,2011-01-19 10:51:00,325
14091.0,2010-02-23 15:17:00,654
14092.0,2011-12-02 12:13:00,8
14093.0,2011-11-27 16:27:00,12
14094.0,2010-09-26 11:58:00,440
14095.0,2009-12-17 12:49:00,723
14096.0,2011-12-05 17:17:00,4
14097.0,2010-08-15 14:20:00,481
14098.0,2011-11-03 10:13:00,37
14099.0,2011-11-23 13:53:00,16
14100.0,2011-07-25 11:01:00,138
14101.0,2011-09-27 12:28:00,74
14102.0,2011-12-04 15:38:00,5
14104.0,2011-07-08 12:50:00,155
14105.0,2011-04-14 17:58:00,239
14106.0,2009-12-02 14:09:00,737
14107.0,2011-10-19 12:12:00,52
14108.0,2011-11-09 10:41:00,31
14109.0,2011-09-28 10:18:00,73
14110.0,2011-12-06 12:26:00,4
14111.0,2011-11-25 13:44:00,14
14112.0,2011-11-17 12:30:00,23
14113.0,2011-12-06 12:18:00,4
14114.0,2011-03-11 09:42:00,274
14115.0,2010-07-26 12:36:00,502
14116.0,2011-11-20 10:29:00,20
14117.0,2011-07-19 09:49:00,144
14118.0,2010-10-07 11:59:00,429
14119.0,2010-11-29 10:33:00,376
14121.0,2011-12-06 12:19:00,4
14122.0,2010-10-29 15:11:00,406
14123.0,2009-12-06 15:35:00,733
14124.0,2011-09-16 13:32:00,84
14125.0,2011-11-29 12:47:00,11
14126.0,2011-12-02 11:45:00,8
14127.0,2011-08-09 10:49:00,123
14128.0,2011-10-10 12:00:00,61
14129.0,2011-12-08 11:02:00,2
14130.0,2011-01-24 16:05:00,319
14131.0,2010-03-01 11:59:00,649
14132.0,2011-12-07 13:35:00,2
14133.0,2011-08-02 11:34:00,130
14134.0,2010-11-22 12:26:00,383
14135.0,2011-12-08 11:38:00,2
14136.0,2010-11-04 11:53:00,401
14137.0,2010-01-13 12:30:00,696
14138.0,2011-12-08 12:44:00,2
14139.0,2011-10-24 13:34:00,46
14140.0,2011-12-06 09:05:00,4
14141.0,2011-12-07 09:53:00,3
14142.0,2010-12-01 16:33:00,373
14143.0,2011-07-29 09:48:00,134
14144.0,2010-08-10 15:17:00,486
14145.0,2011-10-24 12:10:00,47
14146.0,2011-12-01 10:18:00,9
14147.0,2011-09-22 18:10:00,78
14148.0,2011-04-20 12:02:00,234
14149.0,2011-05-03 09:44:00,221
14150.0,2011-11-04 10:05:00,36
14151.0,2010-02-04 15:35:00,673
14152.0,2011-09-25 12:54:00,75
14153.0,2010-08-13 14:35:00,483
14154.0,2011-04-14 16:26:00,239
14155.0,2011-03-18 14:13:00,266
14156.0,2011-11-30 10:54:00,10
14157.0,2011-11-20 11:32:00,20
14158.0,2011-10-30 15:08:00,40
14159.0,2011-11-20 12:36:00,20
14160.0,2010-04-08 14:30:00,610
14161.0,2011-05-08 11:41:00,216
14162.0,2011-06-19 11:36:00,174
14163.0,2011-09-13 15:18:00,87
14164.0,2011-09-30 12:24:00,71
14165.0,2011-03-09 12:39:00,276
14166.0,2010-07-22 19:42:00,505
14167.0,2011-10-31 14:29:00,39
14168.0,2010-10-15 10:49:00,421
14169.0,2010-10-05 08:45:00,431
14170.0,2010-11-29 13:10:00,375
14171.0,2011-09-02 16:43:00,98
14172.0,2010-04-13 13:26:00,605
14173.0,2011-11-29 11:54:00,11
14174.0,2011-11-06 13:17:00,33
14175.0,2011-10-11 11:55:00,60
14176.0,2011-02-15 13:12:00,297
14177.0,2011-09-14 15:11:00,86
14178.0,2011-12-01 12:01:00,9
14179.0,2011-10-30 12:07:00,41
14180.0,2011-11-29 10:56:00,11
14181.0,2010-10-25 08:27:00,411
14182.0,2010-09-22 11:45:00,444
14183.0,2010-10-24 14:45:00,411
14184.0,2011-10-04 12:43:00,67
14185.0,2011-01-12 13:52:00,331
14186.0,2010-10-08 13:30:00,427
14187.0,2010-08-23 12:06:00,474
14188.0,2011-11-09 12:45:00,31
14189.0,2011-12-07 15:55:00,2
14190.0,2010-02-11 14:27:00,666
14191.0,2011-12-08 09:23:00,2
14192.0,2010-11-16 17:44:00,388
14193.0,2011-10-03 09:34:00,68
14194.0,2011-12-05 10:38:00,5
14195.0,2011-05-22 10:29:00,202
14196.0,2011-08-25 10:25:00,107
14197.0,2010-10-25 10:01:00,411
14198.0,2011-11-21 16:35:00,18
14199.0,2011-05-05 13:44:00,218
14200.0,2010-04-01 13:01:00,617
14201.0,2011-10-10 13:27:00,60
14202.0,2010-11-23 17:13:00,381
14203.0,2010-11-07 13:35:00,397
14204.0,2011-12-07 13:38:00,2
14205.0,2011-11-23 10:55:00,17
14206.0,2011-04-14 16:38:00,239
14207.0,2010-01-21 09:33:00,688
14208.0,2011-09-06 12:48:00,95
14209.0,2011-11-29 10:18:00,11
14210.0,2011-08-26 12:36:00,106
14211.0,2011-10-17 13:23:00,53
14212.0,2011-09-11 12:45:00,90
14213.0,2010-10-31 10:37:00,405
14214.0,2011-11-09 10:31:00,31
14215.0,2011-11-28 12:19:00,12
14216.0,2011-12-06 14:56:00,3
14217.0,2011-12-08 11:53:00,2
14218.0,2011-10-28 10:00:00,43
14219.0,2011-12-05 16:23:00,4
14220.0,2011-04-06 13:23:00,247
14221.0,2011-10-28 13:42:00,42
14222.0,2011-06-15 16:42:00,177
14223.0,2011-09-08 13:38:00,92
14224.0,2011-08-21 13:24:00,110
14225.0,2010-10-01 10:32:00,435
14226.0,2011-11-11 11:34:00,29
14227.0,2011-11-13 15:48:00,26
14228.0,2010-09-28 09:45:00,438
14229.0,2011-10-19 10:04:00,52
14230.0,2010-09-30 09:07:00,436
14231.0,2011-06-09 11:05:00,184
14232.0,2011-10-28 11:09:00,43
14233.0,2011-10-21 15:54:00,49
14234.0,2011-11-17 17:53:00,22
14235.0,2011-09-25 14:37:00,75
14236.0,2011-09-20 09:13:00,81
14237.0,2010-12-01 13:20:00,373
14238.0,2011-01-17 14:40:00,326
14239.0,2011-10-27 14:40:00,43
14240.0,2011-11-09 13:45:00,30
14241.0,2011-06-09 11:46:00,184
14242.0,2011-04-19 11:46:00,235
14243.0,2011-12-01 11:12:00,9
14244.0,2010-02-17 11:40:00,661
14245.0,2011-05-04 08:40:00,220
14246.0,2011-08-21 11:50:00,111
14247.0,2011-03-06 15:21:00,278
14248.0,2011-01-25 14:45:00,318
14249.0,2010-10-25 12:34:00,411
14250.0,2011-12-02 14:30:00,7
14251.0,2011-12-08 08:32:00,2
14252.0,2010-11-23 13:36:00,381
14253.0,2010-08-03 14:55:00,493
14254.0,2010-10-03 11:52:00,433
14256.0,2011-03-24 13:17:00,260
14257.0,2011-10-06 16:54:00,64
14258.0,2011-11-30 15:27:00,9
14259.0,2011-07-21 10:44:00,142
14260.0,2010-08-25 14:55:00,471
14261.0,2011-10-20 10:04:00,51
14262.0,2011-12-01 14:17:00,8
14263.0,2010-10-12 14:09:00,423
14264.0,2011-07-08 10:20:00,155
14265.0,2011-08-22 13:32:00,109
14266.0,2010-10-07 13:32:00,428
14267.0,2011-06-30 10:09:00,163
14268.0,2010-08-26 10:45:00,471
14269.0,2010-09-26 12:53:00,439
14270.0,2011-01-12 09:33:00,332
14271.0,2011-04-28 12:47:00,226
14272.0,2011-09-27 10:08:00,74
14273.0,2011-10-19 13:20:00,51
14274.0,2010-01-22 12:51:00,686
14275.0,2010-11-09 09:06:00,396
14276.0,2011-09-02 09:45:00,99
14277.0,2011-11-24 15:01:00,15
14278.0,2010-10-26 12:07:00,410
14279.0,2010-07-07 08:42:00,521
14280.0,2011-05-27 10:37:00,197
14281.0,2010-10-27 14:45:00,408
14282.0,2011-12-06 17:04:00,3
14283.0,2010-09-02 14:46:00,463
14284.0,2011-11-09 08:11:00,31
14285.0,2011-11-18 14:50:00,21
14286.0,2011-11-16 10:34:00,24
14287.0,2011-12-01 13:25:00,8
14288.0,2011-05-10 13:22:00,213
14289.0,2011-12-01 11:44:00,9
14290.0,2011-11-28 14:02:00,11
14291.0,2011-12-08 10:26:00,2
14292.0,2011-12-02 11:50:00,8
14293.0,2011-12-06 15:17:00,3
14294.0,2010-10-28 16:25:00,407
14295.0,2011-10-30 15:50:00,40
14296.0,2010-10-14 14:14:00,421
14297.0,2011-11-22 09:06:00,18
14298.0,2011-12-01 13:12:00,8
14299.0,2011-12-01 16:05:00,8
14300.0,2011-11-21 08:57:00,19
14301.0,2011-08-14 15:33:00,117
14302.0,2010-10-05 08:10:00,431
14303.0,2010-10-28 15:37:00,407
14304.0,2011-05-01 11:50:00,223
14305.0,2011-09-29 15:29:00,71
14306.0,2011-10-19 13:23:00,51
14307.0,2011-09-12 09:38:00,89
14309.0,2011-12-01 13:33:00,8
14310.0,2010-10-03 12:34:00,433
14311.0,2011-04-11 10:14:00,243
14312.0,2011-10-24 09:46:00,47
14314.0,2011-08-25 10:39:00,107
14315.0,2011-10-26 12:06:00,45
14316.0,2010-10-13 16:31:00,422
14317.0,2011-10-06 10:44:00,65
14318.0,2010-09-05 15:32:00,460
14319.0,2010-10-11 13:38:00,424
14320.0,2011-05-17 09:24:00,207
14321.0,2011-11-29 09:47:00,11
14322.0,2010-10-06 15:17:00,429
14323.0,2011-08-17 11:37:00,115
14324.0,2010-10-26 11:44:00,410
14325.0,2010-05-19 09:20:00,570
14326.0,2011-04-11 15:04:00,242
14327.0,2011-06-29 13:58:00,163
14329.0,2011-11-22 15:50:00,17
14330.0,2010-03-26 09:10:00,624
14331.0,2011-08-07 13:17:00,124
14332.0,2011-11-17 11:54:00,23
14333.0,2011-10-03 10:38:00,68
14334.0,2011-11-23 10:01:00,17
14335.0,2011-11-23 13:41:00,16
14336.0,2011-11-23 11:40:00,17
14338.0,2011-07-01 14:08:00,161
14339.0,2011-04-11 11:06:00,243
14340.0,2011-05-05 09:44:00,219
14341.0,2011-10-25 15:48:00,45
14342.0,2011-11-18 13:21:00,21
14343.0,2010-10-14 13:05:00,421
14344.0,2011-08-04 13:51:00,127
14345.0,2011-11-01 09:51:00,39
14346.0,2011-08-11 09:47:00,121
14347.0,2009-12-03 10:49:00,737
14348.0,2011-03-24 16:23:00,260
14349.0,2011-11-29 15:39:00,10
14350.0,2011-03-10 14:14:00,274
14351.0,2011-06-28 11:56:00,165
14352.0,2011-07-05 15:41:00,157
14353.0,2011-05-08 16:06:00,215
14354.0,2011-12-04 11:32:00,6
14355.0,2010-12-09 12:16:00,366
14356.0,2011-09-21 09:18:00,80
14357.0,2011-10-27 16:23:00,43
14358.0,2010-11-15 15:51:00,389
14359.0,2011-11-20 13:17:00,19
14360.0,2011-11-08 09:12:00,32
14361.0,2010-05-10 12:29:00,579
14362.0,2011-11-17 15:08:00,22
14363.0,2010-11-02 17:01:00,402
14364.0,2011-08-23 11:01:00,109
14365.0,2010-11-10 09:52:00,395
14366.0,2010-07-02 17:23:00,525
14367.0,2011-12-01 13:19:00,8
14368.0,2011-01-24 09:52:00,320
14369.0,2010-03-07 15:47:00,642
14370.0,2010-09-15 10:53:00,451
14371.0,2011-02-17 16:35:00,295
14372.0,2010-09-22 16:17:00,443
14373.0,2010-12-16 15:40:00,358
14374.0,2010-06-16 14:25:00,541
14375.0,2011-06-07 13:44:00,185
14376.0,2010-01-25 15:36:00,683
14377.0,2011-06-01 13:32:00,191
14378.0,2010-03-28 12:22:00,622
14379.0,2011-10-26 16:43:00,44
14381.0,2011-10-18 17:10:00,52
14382.0,2011-11-13 16:18:00,26
14383.0,2011-11-01 15:53:00,38
14384.0,2010-07-27 09:53:00,501
14385.0,2011-11-30 15:36:00,9
14386.0,2011-02-16 09:45:00,297
14387.0,2011-11-07 12:29:00,33
14388.0,2011-11-29 13:32:00,10
14389.0,2011-10-05 15:17:00,65
14390.0,2011-11-29 13:49:00,10
14391.0,2010-05-12 09:42:00,577
14392.0,2010-10-03 12:56:00,432
14393.0,2011-05-05 18:16:00,218
14394.0,2010-05-24 10:43:00,565
14395.0,2011-12-07 14:34:00,2
14396.0,2011-10-05 16:09:00,65
14397.0,2011-12-07 09:22:00,3
14398.0,2010-11-03 13:46:00,401
14399.0,2010-11-10 13:23:00,394
14400.0,2011-07-13 15:50:00,149
14401.0,2011-12-05 13:30:00,4
14402.0,2010-02-25 13:20:00,652
14403.0,2011-08-01 12:57:00,130
14404.0,2011-11-06 12:30:00,34
14405.0,2010-11-18 11:40:00,387
14406.0,2011-08-12 16:54:00,119
14407.0,2011-08-24 14:02:00,107
14408.0,2011-11-29 11:41:00,11
14409.0,2011-09-29 18:18:00,71
14410.0,2011-09-08 15:08:00,92
14411.0,2011-02-02 10:56:00,311
14412.0,2011-10-28 10:45:00,43
14413.0,2010-12-12 13:37:00,362
14414.0,2011-09-09 12:09:00,92
14415.0,2011-12-08 14:38:00,1
14416.0,2011-11-17 15:22:00,22
14417.0,2010-11-17 10:55:00,388
14418.0,2011-12-06 11:39:00,4
14419.0,2011-11-29 11:22:00,11
14420.0,2011-09-01 18:07:00,99
14421.0,2011-10-13 13:24:00,57
14422.0,2011-12-09 11:26:00,1
14423.0,2011-05-05 15:12:00,218
14424.0,2011-11-22 11:48:00,18
14425.0,2010-10-01 10:24:00,435
14426.0,2011-11-16 12:25:00,24
14427.0,2011-10-20 14:23:00,50
14428.0,2011-12-02 13:17:00,7
14429.0,2010-11-01 10:08:00,404
14430.0,2010-07-16 11:35:00,512
14431.0,2011-02-10 10:40:00,303
14432.0,2011-11-30 08:04:00,10
14433.0,2010-08-31 12:35:00,466
14434.0,2011-11-18 08:56:00,22
14435.0,2010-07-26 12:33:00,502
14436.0,2011-09-02 10:13:00,99
14437.0,2010-12-09 09:27:00,366
14438.0,2011-02-06 14:56:00,306
14439.0,2011-01-24 11:39:00,320
14440.0,2011-12-01 15:42:00,8
14441.0,2011-12-09 09:07:00,1
14442.0,2011-05-19 11:36:00,205
14443.0,2011-10-17 10:10:00,54
14444.0,2010-09-09 18:56:00,456
14445.0,2010-09-10 11:09:00,456
14446.0,2011-12-09 11:34:00,1
14447.0,2011-11-21 08:28:00,19
14448.0,2011-11-30 13:50:00,9
14449.0,2011-11-21 12:06:00,19
14450.0,2011-06-12 10:46:00,181
14451.0,2011-10-10 13:38:00,60
14452.0,2011-11-29 12:06:00,11
14453.0,2011-06-02 14:15:00,190
14454.0,2010-11-28 13:26:00,376
14455.0,2010-10-03 15:48:00,432
14456.0,2011-12-04 13:59:00,5
14457.0,2011-02-02 09:39:00,311
14458.0,2010-11-24 12:43:00,381
14459.0,2011-07-07 13:35:00,155
14460.0,2011-08-21 14:19:00,110
14461.0,2011-07-14 17:11:00,148
14462.0,2011-10-04 15:55:00,66
14463.0,2011-09-02 15:20:00,98
14464.0,2010-05-20 18:00:00,568
14465.0,2011-04-07 12:38:00,247
14466.0,2011-11-10 14:07:00,29
14467.0,2011-11-22 12:48:00,18
14468.0,2009-12-06 12:21:00,734
14469.0,2010-10-19 14:30:00,416
14470.0,2011-11-28 10:31:00,12
14471.0,2010-04-27 17:12:00,591
14472.0,2011-08-28 11:01:00,104
14473.0,2011-09-26 15:10:00,74
14474.0,2011-10-24 13:26:00,46
14475.0,2011-09-29 10:46:00,72
14476.0,2011-03-27 15:39:00,257
14477.0,2011-11-20 11:11:00,20
14478.0,2010-11-22 15:29:00,382
14479.0,2011-03-31 09:07:00,254
14480.0,2011-11-28 16:35:00,11
14481.0,2011-06-28 10:38:00,165
14482.0,2011-11-21 13:14:00,18
14483.0,2011-03-03 10:26:00,282
14484.0,2011-10-20 14:11:00,50
14485.0,2011-11-01 12:25:00,39
14486.0,2010-07-16 09:42:00,512
14487.0,2011-11-13 12:17:00,27
14488.0,2011-10-03 09:30:00,68
14489.0,2011-05-16 14:51:00,207
14490.0,2010-10-29 15:04:00,406
14491.0,2011-06-17 15:22:00,175
14492.0,2010-10-05 13:21:00,430
14493.0,2011-12-02 16:14:00,7
14494.0,2011-11-14 09:21:00,26
14495.0,2011-10-20 12:28:00,51
14496.0,2011-02-01 09:01:00,312
14497.0,2011-02-03 17:01:00,309
14498.0,2011-10-28 12:09:00,43
14499.0,2011-11-13 13:01:00,26
14500.0,2011-09-12 16:45:00,88
14501.0,2011-06-09 12:02:00,184
14502.0,2011-11-20 11:50:00,20
14503.0,2011-12-06 13:30:00,3
14504.0,2011-10-23 16:00:00,47
14505.0,2011-11-22 15:45:00,17
14506.0,2011-11-22 13:02:00,17
14507.0,2011-11-16 12:21:00,24
14508.0,2011-11-17 19:48:00,22
14509.0,2010-06-23 13:21:00,534
14510.0,2010-11-29 12:46:00,376
14511.0,2011-11-28 17:05:00,11
14512.0,2011-06-05 12:39:00,188
14513.0,2011-08-31 11:25:00,101
14514.0,2011-10-09 16:05:00,61
14515.0,2011-11-22 11:37:00,18
14516.0,2010-07-11 14:07:00,516
14517.0,2011-11-06 14:20:00,33
14518.0,2011-10-06 14:43:00,64
14519.0,2010-01-25 11:18:00,684
14520.0,2011-12-08 09:46:00,2
14521.0,2010-08-05 16:35:00,491
14522.0,2011-11-15 13:24:00,24
14523.0,2011-08-23 13:13:00,108
14524.0,2011-11-08 12:29:00,32
14525.0,2011-11-20 11:37:00,20
14526.0,2010-11-15 13:32:00,389
14527.0,2011-12-07 12:19:00,3
14528.0,2011-11-02 17:09:00,37
14529.0,2011-10-10 15:27:00,60
14530.0,2011-11-14 10:38:00,26
14531.0,2010-08-17 10:16:00,480
14532.0,2011-04-17 13:05:00,236
14533.0,2011-11-15 12:05:00,25
14534.0,2011-12-07 12:19:00,3
14535.0,2011-10-10 15:39:00,60
14536.0,2011-03-25 12:21:00,260
14537.0,2011-10-13 10:54:00,58
14538.0,2011-10-06 10:31:00,65
14539.0,2011-11-24 09:50:00,16
14540.0,2011-11-30 10:15:00,10
14541.0,2011-10-12 10:08:00,59
