Invoice,StockCode,Description,Quantity,InvoiceDate,Price,Customer ID,Country
518144,21785,RAIN PONCHO ,1,2010-08-04 16:11:00,1.66,,United Kingdom
518144,21868,POTTING SHED TEA MUG,1,2010-08-04 16:11:00,3.36,,United Kingdom
518144,21928,JUMBO BAG SCANDINAVIAN PAISLEY,3,2010-08-04 16:11:00,5.06,,United Kingdom
518144,22036,DINOSAUR BIRTHDAY CARD,1,2010-08-04 16:11:00,0.85,,United Kingdom
518144,22134,LADLE LOVE HEART RED ,1,2010-08-04 16:11:00,0.85,,United Kingdom
518144,22423,REGENCY CAKESTAND 3 TIER,2,2010-08-04 16:11:00,25.49,,United Kingdom
518144,22470,HEART OF WICKER LARGE,1,2010-08-04 16:11:00,5.91,,United Kingdom
518144,22501,PICNIC BASKET WICKER LARGE,1,2010-08-04 16:11:00,21.23,,United Kingdom
518144,22510,DOORSTOP RUSSIAN DOLL GINGHAM,1,2010-08-04 16:11:00,7.62,,United Kingdom
518144,22570,FELTCRAFT CUSHION RABBIT,1,2010-08-04 16:11:00,7.62,,United Kingdom
518144,22630,DOLLY GIRL LUNCH BOX,1,2010-08-04 16:11:00,2.51,,United Kingdom
518144,22719,GUMBALL MONOCHROME COAT RACK,1,2010-08-04 16:11:00,2.51,,United Kingdom
518144,37340,MULTICOLOUR SPRING FLOWER MUG,1,2010-08-04 16:11:00,8.47,,United Kingdom
518144,48111,DOORMAT 3 SMILEY CATS,1,2010-08-04 16:11:00,14.43,,United Kingdom
518144,82600,NO SINGING METAL SIGN,1,2010-08-04 16:11:00,4.21,,United Kingdom
518165,85014a,BLACK/BLUE DOTS RUFFLED UMBRELLA,1,2010-08-05 10:44:00,12.72,,United Kingdom
518165,DOT,DOTCOM POSTAGE,1,2010-08-05 10:44:00,52.72,,United Kingdom
518165,17181,CIRCLE OF FRIENDS CANDLE HOLDER,1,2010-08-05 10:44:00,5.06,,United Kingdom
518165,21035,SET/2 RED SPOTTY TEA TOWELS ,1,2010-08-05 10:44:00,5.91,,United Kingdom
518165,21116,OWL DOORSTOP,1,2010-08-05 10:44:00,8.47,,United Kingdom
518165,21217,RED SPOTTY ROUND CAKE TINS,1,2010-08-05 10:44:00,21.23,,United Kingdom
518165,21238,RED SPOTTY CUP,1,2010-08-05 10:44:00,1.66,,United Kingdom
518165,21239,PINK  SPOTTY CUP,1,2010-08-05 10:44:00,1.66,,United Kingdom
518165,21240,BLUE  SPOTTY CUP,1,2010-08-05 10:44:00,1.66,,United Kingdom
518165,21241,GREEN SPOTTY CUP,1,2010-08-05 10:44:00,1.66,,United Kingdom
518165,21533,RETRO SPOT LARGE MILK JUG,1,2010-08-05 10:44:00,10.17,,United Kingdom
518165,21557,SET OF 6 FUNKY BEAKERS,1,2010-08-05 10:44:00,5.74,,United Kingdom
518165,21714,CITRONELLA CANDLE GARDEN POT,6,2010-08-05 10:44:00,2.51,,United Kingdom
518165,21754,HOME BUILDING BLOCK WORD,2,2010-08-05 10:44:00,11.87,,United Kingdom
518165,21928,JUMBO BAG SCANDINAVIAN PAISLEY,1,2010-08-05 10:44:00,5.06,,United Kingdom
518165,22055,MINI CAKE STAND  HANGING STRAWBERY,12,2010-08-05 10:44:00,3.36,,United Kingdom
518165,22423,REGENCY CAKESTAND 3 TIER,2,2010-08-05 10:44:00,25.49,,United Kingdom
518165,22501,PICNIC BASKET WICKER LARGE,1,2010-08-05 10:44:00,21.23,,United Kingdom
518165,22515,CHILDS GARDEN SPADE PINK,1,2010-08-05 10:44:00,4.21,,United Kingdom
518165,22569,FELTCRAFT CUSHION BUTTERFLY,1,2010-08-05 10:44:00,7.62,,United Kingdom
518165,22629,SPACEBOY LUNCH BOX ,1,2010-08-05 10:44:00,2.51,,United Kingdom
518165,22630,DOLLY GIRL LUNCH BOX,1,2010-08-05 10:44:00,2.51,,United Kingdom
518165,35004c,SET OF 3 COLOURED  FLYING DUCKS,1,2010-08-05 10:44:00,12.72,,United Kingdom
518165,82597,BOMBS AWAY METAL SIGN,1,2010-08-05 10:44:00,4.21,,United Kingdom
518165,84660c,PINK STITCHED WALL CLOCK,1,2010-08-05 10:44:00,7.62,,United Kingdom
518165,84755,COLOUR GLASS T-LIGHT HOLDER HANGING,4,2010-08-05 10:44:00,1.27,,United Kingdom
518223,84691,damages,-79,2010-08-05 13:54:00,0.0,,United Kingdom
518225,22028,PENNY FARTHING BIRTHDAY CARD,12,2010-08-05 14:35:00,0.42,,EIRE
518225,22029,SPACEBOY BIRTHDAY CARD,12,2010-08-05 14:35:00,0.42,,EIRE
518225,22025,RING OF ROSES BIRTHDAY CARD,12,2010-08-05 14:35:00,0.42,,EIRE
518225,22024,RAINY LADIES BIRTHDAY CARD,12,2010-08-05 14:35:00,0.42,,EIRE
518225,21888,BINGO SET,2,2010-08-05 14:35:00,3.75,,EIRE
518225,20774,GREEN FERN NOTEBOOK,1,2010-08-05 14:35:00,1.65,,EIRE
518225,22669,RED BABY BUNTING ,5,2010-08-05 14:35:00,2.95,,EIRE
518225,21892,TRADITIONAL WOODEN CATCH CUP GAME ,6,2010-08-05 14:35:00,1.25,,EIRE
518225,20698,LITTLE PINK MONSTER SOFT TOY,2,2010-08-05 14:35:00,2.55,,EIRE
518225,22320,BIRDS MOBILE VINTAGE DESIGN,2,2010-08-05 14:35:00,5.95,,EIRE
518225,22325,MOBILE VINTAGE HEARTS ,2,2010-08-05 14:35:00,4.95,,EIRE
518225,84507B,STRIPES DESIGN MONKEY DOLL,2,2010-08-05 14:35:00,2.55,,EIRE
518225,84327A,PINK JUMPER LARRY THE LAMB,2,2010-08-05 14:35:00,2.1,,EIRE
518225,22548,HEADS AND TAILS SPORTING FUN,2,2010-08-05 14:35:00,1.25,,EIRE
518225,22550,HOLIDAY FUN LUDO,2,2010-08-05 14:35:00,3.75,,EIRE
518225,21912,VINTAGE SNAKES & LADDERS,2,2010-08-05 14:35:00,3.75,,EIRE
518225,21913,VINTAGE SEASIDE JIGSAW PUZZLES,2,2010-08-05 14:35:00,3.75,,EIRE
518225,72781,BLACK SILOUETTE CANDLE PLATE ,1,2010-08-05 14:35:00,2.1,,EIRE
518225,72783,BLACK SIL'T SQU CANDLE PLATE ,2,2010-08-05 14:35:00,2.1,,EIRE
518225,21770,OPEN CLOSED METAL SIGN,1,2010-08-05 14:35:00,4.95,,EIRE
518225,22271,FELTCRAFT DOLL ROSIE,3,2010-08-05 14:35:00,2.95,,EIRE
518225,22570,FELTCRAFT CUSHION RABBIT,2,2010-08-05 14:35:00,3.75,,EIRE
518225,22090,PAPER BUNTING RETRO SPOTS,2,2010-08-05 14:35:00,2.95,,EIRE
518225,22622,BOX OF VINTAGE ALPHABET BLOCKS,3,2010-08-05 14:35:00,9.95,,EIRE
518225,22507,MEMO BOARD RETROSPOT  DESIGN,2,2010-08-05 14:35:00,4.95,,EIRE
518225,22548,HEADS AND TAILS SPORTING FUN,1,2010-08-05 14:35:00,1.25,,EIRE
518225,84580,MOUSE TOY WITH PINK T-SHIRT,2,2010-08-05 14:35:00,3.75,,EIRE
518225,82616A,BUBBLE GUM SCARF KNITTING KIT,3,2010-08-05 14:35:00,2.95,,EIRE
518225,22083,PAPER CHAIN KIT RETRO SPOT,6,2010-08-05 14:35:00,2.95,,EIRE
518225,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,6,2010-08-05 14:35:00,2.95,,EIRE
518225,22505,MEMO BOARD COTTAGE DESIGN,2,2010-08-05 14:35:00,4.95,,EIRE
518225,20764,ABSTRACT CIRCLES SKETCHBOOK ,4,2010-08-05 14:35:00,3.75,,EIRE
518225,21054,NURSE'S BAG SOFT TOY,2,2010-08-05 14:35:00,8.95,,EIRE
518225,47590B,PINK HAPPY BIRTHDAY BUNTING,4,2010-08-05 14:35:00,5.45,,EIRE
518225,47589,CONGRATULATIONS BUNTING,4,2010-08-05 14:35:00,5.45,,EIRE
518225,46776A,WOVEN BUBBLE GUM CUSHION COVER,2,2010-08-05 14:35:00,4.95,,EIRE
518225,46776D,WOVEN SUNSET CUSHION COVER ,2,2010-08-05 14:35:00,4.95,,EIRE
518225,22367,CHILDRENS APRON SPACEBOY DESIGN,4,2010-08-05 14:35:00,1.95,,EIRE
518225,22179,SET 10 LIGHTS NIGHT OWL,4,2010-08-05 14:35:00,6.75,,EIRE
518225,22468,BABUSHKA LIGHTS STRING OF 10,4,2010-08-05 14:35:00,6.75,,EIRE
518225,85047,WHITE BEADED GARLAND STRING 20LIGHT,2,2010-08-05 14:35:00,6.35,,EIRE
518225,85042,ANTIQUE LILY FAIRY LIGHTS,2,2010-08-05 14:35:00,4.95,,EIRE
518225,47591A,CAROUSEL CHILDRENS APRON,6,2010-08-05 14:35:00,1.65,,EIRE
518225,20766,GARDEN PATH SKETCHBOOK,4,2010-08-05 14:35:00,3.75,,EIRE
518225,22242,"HOOK, 5 HANGER , MAGIC TOADSTOOL",5,2010-08-05 14:35:00,1.65,,EIRE
518225,85071A,BLUE CHARLIE+LOLA PERSONAL DOORSIGN,1,2010-08-05 14:35:00,2.95,,EIRE
518225,85071D,CHARLIE+LOLA MY ROOM DOOR SIGN,1,2010-08-05 14:35:00,2.55,,EIRE
518225,85071C,"CHARLIE+LOLA""EXTREMELY BUSY"" SIGN",3,2010-08-05 14:35:00,2.55,,EIRE
518225,22480,RED TEA TOWEL CLASSIC DESIGN,5,2010-08-05 14:35:00,1.25,,EIRE
518225,22481,BLACK TEA TOWEL CLASSIC DESIGN,5,2010-08-05 14:35:00,1.25,,EIRE
518225,85031C,CURIOUS IMAGES SCRAP BOOK SET,3,2010-08-05 14:35:00,4.95,,EIRE
518225,84032A,CHARLIE+LOLA PINK HOT WATER BOTTLE,3,2010-08-05 14:35:00,2.95,,EIRE
518225,84032B,CHARLIE + LOLA RED HOT WATER BOTTLE,3,2010-08-05 14:35:00,2.95,,EIRE
518225,84519A,TOMATO CHARLIE+LOLA COASTER SET,6,2010-08-05 14:35:00,2.95,,EIRE
518225,20771,CHRYSANTHEMUM  JOURNAL,4,2010-08-05 14:35:00,2.55,,EIRE
518225,22634,CHILDS BREAKFAST SET SPACEBOY ,3,2010-08-05 14:35:00,9.95,,EIRE
518225,22138,BAKING SET 9 PIECE RETROSPOT ,3,2010-08-05 14:35:00,4.95,,EIRE
518225,22636,CHILDS BREAKFAST SET CIRCUS PARADE,1,2010-08-05 14:35:00,8.5,,EIRE
518225,22383,LUNCH BAG SUKI  DESIGN ,10,2010-08-05 14:35:00,1.65,,EIRE
518225,22382,LUNCH BAG SPACEBOY DESIGN ,10,2010-08-05 14:35:00,1.65,,EIRE
518225,79302M,"ART LIGHTS,FUNK MONKEY",4,2010-08-05 14:35:00,2.95,,EIRE
518225,22635,CHILDS BREAKFAST SET DOLLY GIRL ,3,2010-08-05 14:35:00,9.95,,EIRE
518225,22636,CHILDS BREAKFAST SET CIRCUS PARADE,3,2010-08-05 14:35:00,8.5,,EIRE
518225,22090,PAPER BUNTING RETRO SPOTS,4,2010-08-05 14:35:00,2.95,,EIRE
518225,22629,SPACEBOY LUNCH BOX ,8,2010-08-05 14:35:00,1.95,,EIRE
518225,22630,DOLLY GIRL LUNCH BOX,6,2010-08-05 14:35:00,1.95,,EIRE
518225,22353,LUNCH BOX WITH CUTLERY FAIRY CAKES ,5,2010-08-05 14:35:00,2.55,,EIRE
518225,C2,CARRIAGE,1,2010-08-05 14:35:00,50.0,,EIRE
518225,85096,HILDA CANDY SPOT RABBIT,4,2010-08-05 14:35:00,3.75,,EIRE
518225,21911,GARDEN METAL SIGN ,12,2010-08-05 14:35:00,1.65,,EIRE
518225,21910,WAY OUT METAL SIGN ,12,2010-08-05 14:35:00,1.65,,EIRE
518225,22353,LUNCH BOX WITH CUTLERY FAIRY CAKES ,1,2010-08-05 14:35:00,2.55,,EIRE
518225,35471D,SET OF 3 BIRD LIGHT PINK FEATHER ,2,2010-08-05 14:35:00,1.25,,EIRE
518225,22385,JUMBO BAG SPACEBOY DESIGN,10,2010-08-05 14:35:00,1.95,,EIRE
518225,21100,CHARLIE AND LOLA CHARLOTTE BAG,9,2010-08-05 14:35:00,1.65,,EIRE
518225,21931,JUMBO STORAGE BAG SUKI,10,2010-08-05 14:35:00,1.95,,EIRE
518225,20829,GLITTER HANGING BUTTERFLY STRING,2,2010-08-05 14:35:00,2.1,,EIRE
518234,22752,,6000,2010-08-05 15:51:00,0.0,,United Kingdom
518235,22753,,5000,2010-08-05 15:53:00,0.0,,United Kingdom
518236,22754,,5000,2010-08-05 15:53:00,0.0,,United Kingdom
518238,22756,,5000,2010-08-05 15:54:00,0.0,,United Kingdom
518239,22757,,5000,2010-08-05 15:54:00,0.0,,United Kingdom
518237,22755,,5000,2010-08-05 15:54:00,0.0,,United Kingdom
518241,22759,,9600,2010-08-05 15:55:00,0.0,,United Kingdom
518240,22758,,5000,2010-08-05 15:55:00,0.0,,United Kingdom
518246,21931,JUMBO STORAGE BAG SUKI,1,2010-08-05 17:18:00,1.95,,United Kingdom
518246,20983,12 PENCILS TALL TUBE RED SPOTTY,1,2010-08-05 17:18:00,0.85,,United Kingdom
518246,22563,HAPPY STENCIL CRAFT,2,2010-08-05 17:18:00,1.25,,United Kingdom
518246,22564,ALPHABET STENCIL CRAFT,2,2010-08-05 17:18:00,1.25,,United Kingdom
518274,22689,DOORMAT MERRY CHRISTMAS RED ,1,2010-08-06 09:41:00,7.49,,United Kingdom
518274,84212,"ASSORTED FLOWER COLOUR ""LEIS""",60,2010-08-06 09:41:00,0.65,,United Kingdom
518274,21562,HAWAIIAN GRASS SKIRT ,3,2010-08-06 09:41:00,2.1,,United Kingdom
518274,62097A,PINK STRIPES SHOULDER BAG,1,2010-08-06 09:41:00,2.95,,United Kingdom
518274,84796A,PINK HAWAIIAN PICNIC HAMPER FOR 2,1,2010-08-06 09:41:00,12.75,,United Kingdom
518274,21186,WHITE DOVE HONEYCOMB PAPER GARLAND,7,2010-08-06 09:41:00,1.65,,United Kingdom
518274,22145,CHRISTMAS CRAFT HEART STOCKING ,1,2010-08-06 09:41:00,2.1,,United Kingdom
518274,85044,RED REINDEER STRING OF 20 LIGHTS,1,2010-08-06 09:41:00,4.95,,United Kingdom
518274,35838A,S/6 MULTICOLOUR ORNAMENETAL CANDLE,7,2010-08-06 09:41:00,0.85,,United Kingdom
518274,85045,GREEN CHRISTMAS TREE STRING 20LIGHT,1,2010-08-06 09:41:00,4.95,,United Kingdom
518274,21744,SNOWFLAKE PORTABLE TABLE LIGHT ,2,2010-08-06 09:41:00,2.95,,United Kingdom
518274,84986B,SET OF 36 SILVER PAPER DOILIES,3,2010-08-06 09:41:00,1.45,,United Kingdom
518274,84988,SET OF 72 PINK HEART PAPER DOILIES,1,2010-08-06 09:41:00,1.45,,United Kingdom
518274,62074B,ELEPHANT CLIP W SUCTION CUP,1,2010-08-06 09:41:00,0.42,,United Kingdom
518274,20622,VIPPASSPORT COVER ,1,2010-08-06 09:41:00,2.1,,United Kingdom
518274,21014,SWISS CHALET TREE DECORATION ,4,2010-08-06 09:41:00,0.85,,United Kingdom
518274,21016,LIGHT BIRD HOUSE TREE DECORATION,4,2010-08-06 09:41:00,0.85,,United Kingdom
518274,21744,SNOWFLAKE PORTABLE TABLE LIGHT ,4,2010-08-06 09:41:00,2.95,,United Kingdom
518274,90114,SUMMER DAISIES BAG CHARM,3,2010-08-06 09:41:00,2.55,,United Kingdom
518274,62074B,ELEPHANT CLIP W SUCTION CUP,3,2010-08-06 09:41:00,0.42,,United Kingdom
518274,84675,FROG KING WATERING CAN,1,2010-08-06 09:41:00,2.95,,United Kingdom
518274,84674,FLYING PIG WATERING CAN,1,2010-08-06 09:41:00,2.95,,United Kingdom
518274,22431,WATERING CAN BLUE ELEPHANT,1,2010-08-06 09:41:00,1.95,,United Kingdom
518277,17181,,-34,2010-08-06 10:07:00,0.0,,United Kingdom
518279,22631,CIRCUS PARADE LUNCH BOX ,2,2010-08-06 10:20:00,1.95,,United Kingdom
518282,22630,DOLLY GIRL LUNCH BOX,1,2010-08-06 10:30:00,1.95,,United Kingdom
518282,22539,MINI JIGSAW DOLLY GIRL,1,2010-08-06 10:30:00,0.42,,United Kingdom
518282,22530,MAGIC DRAWING SLATE DOLLY GIRL ,1,2010-08-06 10:30:00,0.42,,United Kingdom
518282,22544,MINI JIGSAW SPACEBOY,1,2010-08-06 10:30:00,0.42,,United Kingdom
518282,22534,MAGIC DRAWING SLATE SPACEBOY ,1,2010-08-06 10:30:00,0.42,,United Kingdom
518282,22664,TOY TIDY DOLLY GIRL DESIGN,1,2010-08-06 10:30:00,2.1,,United Kingdom
518282,22662,LUNCH BAG DOLLY GIRL DESIGN,1,2010-08-06 10:30:00,1.65,,United Kingdom
518282,22634,CHILDS BREAKFAST SET SPACEBOY ,1,2010-08-06 10:30:00,9.95,,United Kingdom
518282,22635,CHILDS BREAKFAST SET DOLLY GIRL ,1,2010-08-06 10:30:00,9.95,,United Kingdom
518282,22472,TV DINNER TRAY DOLLY GIRL,1,2010-08-06 10:30:00,4.95,,United Kingdom
518282,22474,SPACEBOY TV DINNER TRAY,1,2010-08-06 10:30:00,4.95,,United Kingdom
518283,21181,,6,2010-08-06 10:49:00,0.0,,United Kingdom
518304,37449,,-19,2010-08-06 12:02:00,0.0,,United Kingdom
518353,84682,CLASSICAL ROSE DISH,1,2010-08-06 14:51:00,2.95,,United Kingdom
518356,90155,RESIN NECKLACE W PASTEL BEADS,1,2010-08-06 14:56:00,7.5,,United Kingdom
518356,90156,RESIN BRACELET W PASTEL BEADS,1,2010-08-06 14:56:00,4.95,,United Kingdom
518357,22752,SET 7 BABUSHKA NESTING BOXES,1,2010-08-06 15:02:00,8.5,,United Kingdom
518357,21228,"POCKET MIRROR ""GLAMOROUS""",1,2010-08-06 15:02:00,1.25,,United Kingdom
518357,21872,GLAMOROUS  MUG,1,2010-08-06 15:02:00,1.25,,United Kingdom
518357,21846,PINK DIAMANTE PEN IN GIFT BOX,1,2010-08-06 15:02:00,4.95,,United Kingdom
518359,22350,ILLUSTRATED CAT BOWL ,1,2010-08-06 15:33:00,5.06,,United Kingdom
518359,22501,PICNIC BASKET WICKER LARGE,1,2010-08-06 15:33:00,21.23,,United Kingdom
518359,22521,CHILDS GARDEN TROWEL PINK,1,2010-08-06 15:33:00,1.66,,United Kingdom
518359,22630,DOLLY GIRL LUNCH BOX,1,2010-08-06 15:33:00,2.51,,United Kingdom
518359,22663,JUMBO BAG DOLLY GIRL DESIGN,1,2010-08-06 15:33:00,5.06,,United Kingdom
518359,47502,POLKADOT CUTLERY 24 PCS IN TRAY,1,2010-08-06 15:33:00,25.49,,United Kingdom
518359,72807b,SET/3 OCEAN SCENT CANDLE JEWEL BOX,1,2010-08-06 15:33:00,8.47,,United Kingdom
518359,84499,BLACK FLOWER CANDLE PLATE,1,2010-08-06 15:33:00,1.66,,United Kingdom
518359,84836,ZINC METAL HEART DECORATION,1,2010-08-06 15:33:00,2.51,,United Kingdom
518359,84986b,SET OF 36 SILVER PAPER DOILIES,1,2010-08-06 15:33:00,2.98,,United Kingdom
518359,85152,HAND OVER THE CHOCOLATE   SIGN ,1,2010-08-06 15:33:00,4.21,,United Kingdom
518359,DOT,DOTCOM POSTAGE,1,2010-08-06 15:33:00,40.89,,United Kingdom
518359,10002,INFLATABLE POLITICAL GLOBE ,1,2010-08-06 15:33:00,1.66,,United Kingdom
518359,20677,PINK SPOTTY BOWL,1,2010-08-06 15:33:00,2.51,,United Kingdom
518359,20785,FUSCHIA RETRO BAR STOOL,1,2010-08-06 15:33:00,34.0,,United Kingdom
518359,21307,SET/4 BUTTERFLY MIRROR MAGNETS,2,2010-08-06 15:33:00,3.36,,United Kingdom
518359,21531,RED RETROSPOT SUGAR JAM BOWL,1,2010-08-06 15:33:00,5.06,,United Kingdom
518359,21936,RED RETROSPOT PICNIC BAG,1,2010-08-06 15:33:00,5.91,,United Kingdom
518359,22055,MINI CAKE STAND  HANGING STRAWBERY,1,2010-08-06 15:33:00,3.36,,United Kingdom
518366,21034,REX CASH+CARRY JUMBO SHOPPER,1,2010-08-06 17:36:00,0.95,,United Kingdom
518366,85099B,JUMBO BAG RED RETROSPOT,10,2010-08-06 17:36:00,1.95,,United Kingdom
518367,22758,LARGE PURPLE BABUSHKA NOTEBOOK  ,1,2010-08-06 17:36:00,1.25,,United Kingdom
518367,22755,SMALL PURPLE BABUSHKA NOTEBOOK ,1,2010-08-06 17:36:00,0.85,,United Kingdom
518367,22752,SET 7 BABUSHKA NESTING BOXES,1,2010-08-06 17:36:00,8.5,,United Kingdom
518368,22752,SET 7 BABUSHKA NESTING BOXES,1,2010-08-06 17:37:00,8.5,,United Kingdom
518369,84817,DANISH ROSE DECORATIVE PLATE,2,2010-08-06 17:39:00,2.1,,United Kingdom
518369,21542,WOODLAND WATER TRANSFER TATTOOS ,5,2010-08-06 17:39:00,0.85,,United Kingdom
518369,21541,DINOSAURS WATER TRANSFER TATTOOS ,5,2010-08-06 17:39:00,0.85,,United Kingdom
518369,22547,MINI JIGSAW DINOSAUR ,5,2010-08-06 17:39:00,0.42,,United Kingdom
518369,22546,MINI JIGSAW PURDEY,5,2010-08-06 17:39:00,0.42,,United Kingdom
518369,85185B,PINK HORSE SOCK PUPPET,2,2010-08-06 17:39:00,2.95,,United Kingdom
518369,84968B,SET OF 16 VINTAGE IVORY CUTLERY,1,2010-08-06 17:39:00,12.75,,United Kingdom
518416,22090,PAPER BUNTING RETRO SPOTS,4,2010-08-08 16:57:00,2.95,,United Kingdom
518424,47503K,,-8,2010-08-09 09:28:00,0.0,,United Kingdom
518425,17039,,-1227,2010-08-09 09:29:00,0.0,,United Kingdom
518430,22621,,20,2010-08-09 10:45:00,0.0,,United Kingdom
518487,gift_0001_90,,10,2010-08-09 12:28:00,0.0,,United Kingdom
518489,gift_0001_70,,10,2010-08-09 12:29:00,0.0,,United Kingdom
518491,gift_0001_50,,10,2010-08-09 12:29:00,0.0,,United Kingdom
518488,gift_0001_80,,10,2010-08-09 12:29:00,0.0,,United Kingdom
518490,gift_0001_60,,10,2010-08-09 12:29:00,0.0,,United Kingdom
518494,gift_0001_20,,10,2010-08-09 12:30:00,0.0,,United Kingdom
518495,22016,,10,2010-08-09 12:30:00,0.0,,United Kingdom
518493,gift_0001_30,,10,2010-08-09 12:30:00,0.0,,United Kingdom
518492,gift_0001_40,,10,2010-08-09 12:30:00,0.0,,United Kingdom
518496,gift_0001_10,,10,2010-08-09 12:31:00,0.0,,United Kingdom
518511,90128D,PURPLE LEAVES AND BEADS PHONE CHAR,6,2010-08-09 14:53:00,1.25,,United Kingdom
518511,90128A,PINK LEAVES AND BEADS PHONE CHARM,8,2010-08-09 14:53:00,1.25,,United Kingdom
518511,90092,BLUE CRYSTAL BOOT PHONE CHARM,8,2010-08-09 14:53:00,0.85,,United Kingdom
518511,17014A,ORIGAMI VANILLA INCENSE CONES,22,2010-08-09 14:53:00,1.65,,United Kingdom
518511,84870B,BLUE GEISHA GIRL ,11,2010-08-09 14:53:00,3.75,,United Kingdom
518511,84870C,GREEN GEISHA GIRL ,11,2010-08-09 14:53:00,3.75,,United Kingdom
518511,20777,CHRYSANTHEMUM NOTEBOOK,11,2010-08-09 14:53:00,1.65,,United Kingdom
518511,20776,ABSTRACT CIRCLES NOTEBOOK,11,2010-08-09 14:53:00,1.65,,United Kingdom
518511,84854,GIRLY PINK TOOL SET,22,2010-08-09 14:53:00,4.95,,United Kingdom
518511,20767,BLUE PAISLEY JOURNAL ,11,2010-08-09 14:53:00,2.55,,United Kingdom
518511,20769,DAISY JOURNAL ,11,2010-08-09 14:53:00,2.55,,United Kingdom
518536,22563,HAPPY STENCIL CRAFT,1,2010-08-09 17:23:00,1.25,,United Kingdom
518536,22555,PLASTERS IN TIN STRONGMAN,1,2010-08-09 17:23:00,1.65,,United Kingdom
518536,20726,LUNCH BAG WOODLAND,1,2010-08-09 17:23:00,1.65,,United Kingdom
518536,22382,LUNCH BAG SPACEBOY DESIGN ,1,2010-08-09 17:23:00,1.65,,United Kingdom
518536,21578,WOODLAND DESIGN  COTTON TOTE BAG,1,2010-08-09 17:23:00,2.25,,United Kingdom
518536,21576,LETS GO SHOPPING COTTON TOTE BAG,1,2010-08-09 17:23:00,2.25,,United Kingdom
518536,22616,PACK OF 12 LONDON TISSUES ,2,2010-08-09 17:23:00,0.29,,United Kingdom
518570,84990,60 GOLD AND SILVER FAIRY CAKE CASES,1,2010-08-10 11:49:00,1.28,,United Kingdom
518570,85015,SET OF 12  VINTAGE POSTCARD SET,6,2010-08-10 11:49:00,2.51,,United Kingdom
518570,85016,SET OF 6 VINTAGE NOTELETS KIT,12,2010-08-10 11:49:00,2.51,,United Kingdom
518570,85034A,3 GARDENIA MORRIS BOXED CANDLES,1,2010-08-10 11:49:00,8.47,,United Kingdom
518570,85039B,S/4 IVORY MINI ROSE CANDLE IN BOWL,1,2010-08-10 11:49:00,3.36,,United Kingdom
518570,85040A,S/4 PINK FLOWER CANDLES IN BOWL,1,2010-08-10 11:49:00,3.36,,United Kingdom
518570,85047,WHITE BEADED GARLAND STRING 20LIGHT,1,2010-08-10 11:49:00,12.72,,United Kingdom
518570,85048,15CM CHRISTMAS GLASS BALL 20 LIGHTS,1,2010-08-10 11:49:00,16.98,,United Kingdom
518570,85061W,WHITE JEWELLED HEART DECORATION,1,2010-08-10 11:49:00,1.66,,United Kingdom
518570,85086A,CANDY SPOT HEART DECORATION,1,2010-08-10 11:49:00,1.66,,United Kingdom
518570,21186,WHITE DOVE HONEYCOMB PAPER GARLAND,23,2010-08-10 11:49:00,3.36,,United Kingdom
518570,21192,WHITE BELL HONEYCOMB PAPER ,3,2010-08-10 11:49:00,3.36,,United Kingdom
518570,21199,PINK  HEART CONFETTI IN TUBE,1,2010-08-10 11:49:00,3.36,,United Kingdom
518570,84908B,BLUE 5 PATCH FLOWER CUSHION COVER,6,2010-08-10 11:49:00,5.91,,United Kingdom
518570,84946,ANTIQUE SILVER TEA GLASS ETCHED,8,2010-08-10 11:49:00,2.51,,United Kingdom
518570,84947,ANTIQUE SILVER TEA GLASS ENGRAVED,8,2010-08-10 11:49:00,2.51,,United Kingdom
518570,84949,SILVER HANGING T-LIGHT HOLDER,4,2010-08-10 11:49:00,3.36,,United Kingdom
518570,84968F,SET OF 16 VINTAGE SKY BLUE CUTLERY,1,2010-08-10 11:49:00,25.49,,United Kingdom
518570,84978,HANGING HEART JAR T-LIGHT HOLDER,2,2010-08-10 11:49:00,2.51,,United Kingdom
518570,84985A,SET OF 72 GREEN PAPER DOILIES,1,2010-08-10 11:49:00,2.98,,United Kingdom
518570,85087,CANDY SPOT CUSHION COVER,1,2010-08-10 11:49:00,8.47,,United Kingdom
518570,85099C,JUMBO  BAG BAROQUE BLACK WHITE,1,2010-08-10 11:49:00,4.21,,United Kingdom
518570,85103,SILVER T-LIGHT SETTING,1,2010-08-10 11:49:00,13.57,,United Kingdom
518570,85106,CUT GLASS HEXAGON T-LIGHT HOLDER,8,2010-08-10 11:49:00,4.21,,United Kingdom
518570,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,2010-08-10 11:49:00,5.91,,United Kingdom
518570,85135C,RED DRAGONFLY HELICOPTER,1,2010-08-10 11:49:00,8.47,,United Kingdom
518570,85169D,PINK LOVE BIRD CANDLE,6,2010-08-10 11:49:00,2.51,,United Kingdom
518570,85199S,SMALL HANGING IVORY/RED WOOD BIRD,5,2010-08-10 11:49:00,0.85,,United Kingdom
518570,90059A,DIAMANTE HAIR GRIP PACK/2 CRYSTAL,9,2010-08-10 11:49:00,1.69,,United Kingdom
518570,90128A,PINK LEAVES AND BEADS PHONE CHARM,2,2010-08-10 11:49:00,2.51,,United Kingdom
